spray.date,first.spray.date,mildew.incidence,flagshoot,previous.flagshoot,disease.in.may,pruning,susceptibility.to.r6.Strains,susceptibility.to.nonr6.Strains,synthetic,nonsynthetic,year,group,mi,NonSynthetic,Synthetic,Mixture,Change
154,132,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.786731999,0.197610833,0.015657168,NS
154,132,0.01,0,0,0,4,1,1,1,0,2014,Synthetic,1,0.770600578,0.223117426,0.006281996,NS
154,132,0,0,0,0,1,1,1,1,0,2014,Synthetic,0,0.77146809,0.222391914,0.006139997,NS
155,134,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.769458887,0.214431936,0.016109177,NS
162,116,0.01,0,0,0,3,4,0,1,0,2015,Synthetic,1,0.118411884,0.845944816,0.035643301,NS
162,116,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.118952379,0.846090344,0.034957277,NS
157,65,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.290569363,0.655543042,0.053887595,NS
146,134,0.37,0.03,0.03,0,5,5,0,1,0,2015,Synthetic,1,0.193238808,0.780941464,0.025819729,NS
147,113,0.98,0,0,0,2,4,0,1,0,2015,Synthetic,1,0.174990628,0.666801585,0.158207787,NS
149,89,0,0,0,0,5,1,1,1,0,2015,Synthetic,0,0.653586052,0.157042728,0.18937122,NS
143,129,0.01,0,0,0,3,4,0,1,0,2015,Synthetic,1,0.885356315,0.016284942,0.098358743,NS
180,155,0.11,0,0,0,2,5,0,1,0,2015,Synthetic,1,0.176674239,0.580864718,0.242461043,NS
180,155,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.192785255,0.604005773,0.203208972,NS
180,155,0.01,0,0,0,1,4,0,1,0,2015,Synthetic,1,0.191333741,0.602090775,0.206575484,NS
180,159,0.01,0,0,0,1,4,0,1,0,2015,Synthetic,1,0.18523232,0.628153927,0.186613753,NS
180,155,0.01,0,0,0,2,1,1,1,0,2015,Synthetic,1,0.198284146,0.716102998,0.085612856,NS
180,159,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.186570023,0.629923838,0.183506138,NS
180,156,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.196932993,0.721477137,0.08158987,NS
138,90,0,0,0,0,2,1,1,1,0,2015,Synthetic,0,0.813941415,0.181684059,0.004374526,NS
138,89,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.816627234,0.178907197,0.004465569,NS
138,89,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.816627234,0.178907197,0.004465569,NS
138,89,0,0,0,0,5,0,0,1,0,2015,Synthetic,0,0.83017492,0.158473434,0.011351645,NS
140,86,0,0,0,0,5,0,0,1,0,2015,Synthetic,0,0.817505686,0.168530995,0.013963319,NS
138,89,0,0,0,0,2,0,0,1,0,2015,Synthetic,0,0.83017492,0.158473434,0.011351645,NS
180,121,0.39,0,0,0,4,4,0,1,0,2015,Synthetic,1,0.217809789,0.194286402,0.587903809,NS
180,121,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.437363201,0.377400131,0.185236667,NS
157,117,0.46,0,0,0,2,4,0,1,0,2015,Synthetic,1,0.600137174,0.110969444,0.288893383,NS
128,121,0.6,0,0,0.03,3,4,0,1,0,2015,Synthetic,1,0.922671428,0.028417353,0.04891122,NS
127,106,0,0,0,0,5,0,0,1,0,2016,Synthetic,0,0.812550132,0.141005668,0.0464442,NS
160,106,0,0,0,0,5,0,0,1,0,2016,Synthetic,0,0.284847673,0.443670813,0.271481513,NS
187,106,0,0,0,0,1,2,0,1,0,2016,Synthetic,0,0.050230804,0.471190073,0.478579123,NS
128,114,0.335,0,0,0,3,5,0,1,0,2016,Synthetic,1,0.729656513,0.182011313,0.088332175,NS
174,114,0.235,0,0,0,3,5,0,1,0,2016,Synthetic,1,0.091756316,0.466761347,0.441482337,NS
140,106,0,0,0,0,1,2,0,1,0,2016,Synthetic,0,0.869177545,0.042716825,0.08810563,NS
143,109,0,0,0,0,1,1,1,1,0,2016,Synthetic,0,0.890840239,0.064879657,0.044280104,NS
144,118,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.705036238,0.217020093,0.077943669,NS
164,111,0,0,0,0,1,2,0,1,0,2017,Synthetic,0,0.369295919,0.377084025,0.253620056,NS
158,123,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.456204986,0.391179782,0.152615232,NS
158,123,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.456204986,0.391179782,0.152615232,NS
174,111,0.025,0,0,0,1,5,0,1,0,2017,Synthetic,1,0.211951356,0.425465414,0.362583231,NS
172,118,0.005,0,0,0,3,4,0,1,0,2017,Synthetic,1,0.237886571,0.472354957,0.289758472,NS
170,157,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,0.633481209,0.167806307,0.198712483,NS
170,157,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.496230254,0.114535652,0.389234095,NS
172,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.579272865,0.276401554,0.144325581,NS
171,119,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,0.635521038,0.302165416,0.062313546,NS
171,121,0,0,0,0,3,1,1,1,0,2017,Synthetic,0,0.629607127,0.310759139,0.059633734,NS
171,119,0.005,0,0,0,3,1,1,1,0,2017,Synthetic,1,0.634623236,0.3024004,0.062976364,NS
171,121,0.01,0,0,0,1,1,1,1,0,2017,Synthetic,1,0.627841256,0.311248496,0.060910248,NS
171,123,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.596929617,0.266501565,0.136568818,NS
170,115,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.624619008,0.224674284,0.150706708,NS
175,123,0,0,0,0,3,4,0,1,0,2017,Synthetic,0,0.525132398,0.305891978,0.168975623,NS
175,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.525132398,0.305891978,0.168975623,NS
