spray.date,first.spray.date,mildew.incidence,flagshoot,previous.flagshoot,disease.in.may,pruning,susceptibility.to.r6.Strains,susceptibility.to.nonr6.Strains,synthetic,nonsynthetic,year,group,mi,NonSynthetic,Synthetic,Mixture,Change
133,119,0.12,0,0,0,5,4,0,1,0,2014,Synthetic,1,0.794403313,0.186080402,0.019516285,NS
133,119,0.12,0,0,0,5,4,0,1,0,2014,Synthetic,1,0.794403313,0.186080402,0.019516285,NS
148,81,0,0,0,0,5,1,1,1,0,2014,Synthetic,0,0.718932472,0.244336008,0.03673152,NS
134,116,0.94,0,0.03,0.07,4,5,0,1,0,2014,Synthetic,1,0.649137684,0.220077186,0.13078513,NS
157,116,0.82,0,0,0,2,4,0,1,0,2014,Synthetic,1,0.28101082,0.417233138,0.301756042,NS
157,99,0.47,0,0,0,4,4,4,1,0,2014,Synthetic,1,0.3743969,0.450718735,0.174884365,NS
186,120,0.01,0,0,0,3,3,3,1,0,2014,Synthetic,1,0.405306944,0.411590413,0.183102644,NS
187,158,0.02,0,0,0,5,3,3,1,0,2014,Synthetic,1,0.287409255,0.637551578,0.075039168,NS
186,120,0,0,0,0,3,3,3,1,0,2014,Synthetic,0,0.40781083,0.412322301,0.179866869,NS
186,120,0,0,0,0,2,3,3,1,0,2014,Synthetic,0,0.40781083,0.412322301,0.179866869,NS
182,140,0.43,0,0,0,2,5,0,1,0,2014,Synthetic,1,0.19150071,0.127027061,0.681472229,NS
182,140,0,0,0,0,2,4,0,1,0,2014,Synthetic,0,0.354871335,0.194967375,0.45016129,NS
182,140,0.19,0,0,0,3,4,4,1,0,2014,Synthetic,1,0.305125678,0.236642128,0.458232194,NS
182,140,0.43,0,0,0,2,4,0,1,0,2014,Synthetic,1,0.19150071,0.127027061,0.681472229,NS
156,133,0,0,0,0,1,4,4,1,0,2014,Synthetic,0,0.715769025,0.271769417,0.012461558,NS
156,133,0,0,0,0,1,2,2,1,0,2014,Synthetic,0,0.646040112,0.344391119,0.009568769,NS
156,133,0,0,0,0,2,1,1,1,0,2014,Synthetic,0,0.743622288,0.249479272,0.00689844,NS
155,133,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.772309226,0.2112397,0.016451074,NS
155,132,0.01,0,0,0,3,1,1,1,0,2014,Synthetic,1,0.758539071,0.234726853,0.006734076,NS
154,135,0.05,0,0,0,2,3,3,1,0,2014,Synthetic,1,0.763860951,0.228759439,0.00737961,NS
163,127,0,0,0,0,1,3,3,1,0,2014,Synthetic,0,0.675582252,0.310095455,0.014322294,NS
154,127,0.04,0,0,0,1,3,3,1,0,2014,Synthetic,1,0.788905854,0.202548463,0.008545683,NS
154,127,0,0,0,0,1,1,1,1,0,2014,Synthetic,0,0.786644476,0.20652893,0.006826594,NS
155,127,0.02,0,0,0,1,3,3,1,0,2014,Synthetic,1,0.779271564,0.211966383,0.008762052,NS
155,127,0,0,0,0,2,3,3,1,0,2014,Synthetic,0,0.78103676,0.210592725,0.008370515,NS
154,135,0.03,0,0,0,2,3,3,1,0,2014,Synthetic,1,0.765653993,0.227295582,0.007050426,NS
154,136,0.05,0,0,0,2,3,3,1,0,2014,Synthetic,1,0.760673272,0.232103984,0.007222743,NS
155,132,0.03,0,0,0,2,4,0,1,0,2014,Synthetic,1,0.772025884,0.209993505,0.01798061,NS
154,132,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.786731999,0.197610833,0.015657168,NS
154,132,0.01,0,0,0,3,3,3,1,0,2014,Synthetic,1,0.776718543,0.216100945,0.007180512,NS
154,132,0.01,0,0,0,4,1,1,1,0,2014,Synthetic,1,0.770600578,0.223117426,0.006281996,NS
154,135,0.13,0,0,0.04,2,3,3,1,0,2014,Synthetic,1,0.756505375,0.234639874,0.008854751,NS
154,132,0,0,0,0,1,3,3,1,0,2014,Synthetic,0,0.777585638,0.215396225,0.007018137,NS
154,132,0,0,0,0,1,1,1,1,0,2014,Synthetic,0,0.77146809,0.222391914,0.006139997,NS
155,134,0,0,0,0,3,3,3,1,0,2014,Synthetic,0,0.759400555,0.233389266,0.007210179,NS
155,134,0,0,0,0,4,4,4,1,0,2014,Synthetic,0,0.725859067,0.262735679,0.011405254,NS
155,134,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.769458887,0.214431936,0.016109177,NS
162,116,0.01,0,0,0,3,4,0,1,0,2015,Synthetic,1,0.118411884,0.845944816,0.035643301,NS
162,116,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.118952379,0.846090344,0.034957277,NS
157,65,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.290569363,0.655543042,0.053887595,NS
164,106,0.02,0,0,0,4,3,3,1,0,2015,Synthetic,1,0.115012448,0.862312564,0.022674987,NS
146,134,0.37,0.03,0.03,0,5,5,0,1,0,2015,Synthetic,1,0.193238808,0.780941464,0.025819729,NS
147,113,0.98,0,0,0,2,4,0,1,0,2015,Synthetic,1,0.174990628,0.666801585,0.158207787,NS
149,64,0.3,0,0,0,4,4,4,1,0,2015,Synthetic,1,0.328238588,0.551081339,0.120680074,NS
149,64,0.22,0,0,0,5,3,3,1,0,2015,Synthetic,1,0.39066065,0.537704749,0.071634601,NS
149,64,0.17,0,0,0,4,4,4,1,0,2015,Synthetic,1,0.350251121,0.55547541,0.094273468,NS
149,89,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.641245797,0.14805682,0.210697383,NS
149,89,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.641245797,0.14805682,0.210697383,NS
149,89,0,0,0,0,5,1,1,1,0,2015,Synthetic,0,0.653586052,0.157042728,0.18937122,NS
149,89,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.641245797,0.14805682,0.210697383,NS
152,132,0,0,0,0,1,3,3,1,0,2015,Synthetic,0,0.597259214,0.387683115,0.015057671,NS
164,112,0,0,0,0,3,3,3,1,0,2015,Synthetic,0,0.478219249,0.47436702,0.047413731,NS
152,132,0,0,0,0,1,3,3,1,0,2015,Synthetic,0,0.597259214,0.387683115,0.015057671,NS
152,132,0,0,0,0,1,3,3,1,0,2015,Synthetic,0,0.597259214,0.387683115,0.015057671,NS
143,129,0.01,0,0,0,3,4,0,1,0,2015,Synthetic,1,0.885356315,0.016284942,0.098358743,NS
180,155,0.11,0,0,0,2,5,0,1,0,2015,Synthetic,1,0.176674239,0.580864718,0.242461043,NS
180,155,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.192785255,0.604005773,0.203208972,NS
180,155,0.04,0,0,0,1,4,4,1,0,2015,Synthetic,1,0.166330362,0.68883317,0.144836468,NS
180,155,0.01,0,0,0,1,4,0,1,0,2015,Synthetic,1,0.191333741,0.602090775,0.206575484,NS
180,157,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.198074097,0.71046115,0.091464753,NS
180,159,0.01,0,0,0,1,4,0,1,0,2015,Synthetic,1,0.18523232,0.628153927,0.186613753,NS
180,155,0.01,0,0,0,2,1,1,1,0,2015,Synthetic,1,0.198284146,0.716102998,0.085612856,NS
180,159,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.186570023,0.629923838,0.183506138,NS
180,157,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.198074097,0.71046115,0.091464753,NS
180,156,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.20039125,0.705458838,0.094149912,NS
180,156,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.196932993,0.721477137,0.08158987,NS
138,90,0,0,0,0,2,1,1,1,0,2015,Synthetic,0,0.813941415,0.181684059,0.004374526,NS
138,89,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.816627234,0.178907197,0.004465569,NS
138,89,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.816627234,0.178907197,0.004465569,NS
138,89,0,0,0,0,5,0,0,1,0,2015,Synthetic,0,0.83017492,0.158473434,0.011351645,NS
140,86,0,0,0,0,5,4,4,1,0,2015,Synthetic,0,0.780894356,0.209095164,0.010010479,NS
140,86,0,0,0,0,5,0,0,1,0,2015,Synthetic,0,0.817505686,0.168530995,0.013963319,NS
140,86,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.809653585,0.184074729,0.006271686,NS
138,89,0,0,0,0,2,0,0,1,0,2015,Synthetic,0,0.83017492,0.158473434,0.011351645,NS
167,118,0.12,0,0,0,4,2,2,1,0,2015,Synthetic,1,0.529361068,0.304685696,0.165953236,NS
180,121,0.39,0,0,0,4,4,0,1,0,2015,Synthetic,1,0.217809789,0.194286402,0.587903809,NS
180,121,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.437363201,0.377400131,0.185236667,NS
157,117,0.46,0,0,0,2,4,0,1,0,2015,Synthetic,1,0.600137174,0.110969444,0.288893383,NS
128,121,0.6,0,0,0.03,3,4,0,1,0,2015,Synthetic,1,0.922671428,0.028417353,0.04891122,NS
180,126,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.425365734,0.387266356,0.18736791,NS
127,106,0,0,0,0,5,0,0,1,0,2016,Synthetic,0,0.812550132,0.141005668,0.0464442,NS
160,106,0,0,0,0,5,0,0,1,0,2016,Synthetic,0,0.284847673,0.443670813,0.271481513,NS
120,106,0,0,0,0,5,4,4,1,0,2016,Synthetic,0,0.858276195,0.121453925,0.02026988,NS
174,106,0.23,0,0,0,5,4,4,1,0,2016,Synthetic,1,0.092809659,0.526872367,0.380317975,NS
187,106,0,0,0,0,1,2,0,1,0,2016,Synthetic,0,0.050230804,0.471190073,0.478579123,NS
147,116,0.01,0,0,0,2,3,3,1,0,2016,Synthetic,1,0.500222476,0.438297628,0.061479896,NS
128,114,0.335,0,0,0,3,5,0,1,0,2016,Synthetic,1,0.729656513,0.182011313,0.088332175,NS
174,114,0.235,0,0,0,3,5,0,1,0,2016,Synthetic,1,0.091756316,0.466761347,0.441482337,NS
143,109,0,0,0,0,1,3,3,1,0,2016,Synthetic,0,0.88782212,0.06213317,0.05004471,NS
140,106,0,0,0,0,1,4,4,1,0,2016,Synthetic,0,0.877260467,0.055999188,0.066740344,NS
140,106,0,0,0,0,1,4,4,1,0,2016,Synthetic,0,0.877260467,0.055999188,0.066740344,NS
140,106,0,0,0,0,1,2,0,1,0,2016,Synthetic,0,0.869177545,0.042716825,0.08810563,NS
157,113,0.975,0,0,0.265,5,3,3,1,0,2016,Synthetic,1,0.323313507,0.094838631,0.581847862,NS
143,109,0,0,0,0,1,1,1,1,0,2016,Synthetic,0,0.890840239,0.064879657,0.044280104,NS
161,139,0,0,0,0,5,3,3,1,0,2016,Synthetic,0,0.616528159,0.134629775,0.248842066,NS
179,128,0.34,0,0,0.0175,3,3,3,1,0,2016,Synthetic,1,0.239988717,0.074279103,0.68573218,NS
144,118,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.705036238,0.217020093,0.077943669,NS
144,118,0,0,0,0.005,3,4,4,1,0,2017,Synthetic,0,0.674408772,0.269633853,0.055957375,NS
141,101,0.21,0,0,0.0025,5,2,2,1,0,2017,Synthetic,1,0.671929686,0.246506485,0.081563829,NS
164,111,0,0,0,0,1,2,0,1,0,2017,Synthetic,0,0.369295919,0.377084025,0.253620056,NS
158,123,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.456204986,0.391179782,0.152615232,NS
158,123,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.456204986,0.391179782,0.152615232,NS
145,117,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,0.708396485,0.25225034,0.039353175,NS
174,111,0.025,0,0,0,1,5,0,1,0,2017,Synthetic,1,0.211951356,0.425465414,0.362583231,NS
172,118,0.005,0,0,0,3,4,0,1,0,2017,Synthetic,1,0.237886571,0.472354957,0.289758472,NS
126,118,0.015,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.877106312,0.106636595,0.016257093,NS
153,118,0.035,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.517319046,0.382117202,0.100563752,NS
154,118,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,0.562523114,0.371314065,0.06616282,NS
126,118,0.005,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.877853909,0.106260815,0.015885276,NS
153,118,0.045,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.515196579,0.382220722,0.102582699,NS
170,157,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,0.633481209,0.167806307,0.198712483,NS
170,157,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.496230254,0.114535652,0.389234095,NS
172,123,0,0,0,0,2,2,2,1,0,2017,Synthetic,0,0.492801739,0.428802202,0.078396059,NS
172,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.579272865,0.276401554,0.144325581,NS
173,123,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,0.593314271,0.333678845,0.073006884,NS
171,128,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,0.611335399,0.330491832,0.058172769,NS
172,121,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,0.615811883,0.312156105,0.072032012,NS
171,119,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,0.635521038,0.302165416,0.062313546,NS
171,129,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.608149214,0.334973972,0.056876814,NS
171,157,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.503186957,0.467824116,0.028988928,NS
171,121,0,0,0,0,3,1,1,1,0,2017,Synthetic,0,0.629607127,0.310759139,0.059633734,NS
171,119,0.005,0,0,0,3,1,1,1,0,2017,Synthetic,1,0.634623236,0.3024004,0.062976364,NS
171,121,0.01,0,0,0,1,1,1,1,0,2017,Synthetic,1,0.627841256,0.311248496,0.060910248,NS
171,118,0.06,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.628530525,0.289353753,0.082115722,NS
171,118,0.01,0,0,0,5,3,3,1,0,2017,Synthetic,1,0.638460157,0.287554962,0.073984881,NS
172,118,0.01,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.622063814,0.299435071,0.078501115,NS
171,123,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.596929617,0.266501565,0.136568818,NS
173,119,0.015,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.601679561,0.316071209,0.08224923,NS
171,128,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,0.611335399,0.330491832,0.058172769,NS
170,115,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.624619008,0.224674284,0.150706708,NS
170,115,0.025,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.659092324,0.264331054,0.076576622,NS
175,123,0,0,0,0,3,4,0,1,0,2017,Synthetic,0,0.525132398,0.305891978,0.168975623,NS
175,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.525132398,0.305891978,0.168975623,NS
178,94,0.035,0,0,0,3,3,3,1,0,2017,Synthetic,1,0.428917251,0.026335802,0.544746947,NS
