spray.date,first.spray.date,mildew.incidence,flagshoot,previous.flagshoot,disease.in.may,pruning,susceptibility.to.r6.Strains,susceptibility.to.nonr6.Strains,synthetic,nonsynthetic,year,group,mi,NonSynthetic,Synthetic,Mixture,Change
183,119,0.01,0,0,0,3,1,1,1,1,2014,Mixture,1,0.035648627,0.520443773,0.4439076,SM
155,119,0.36,0,0,0,5,3,3,1,0,2014,Synthetic,1,0.152805751,0.388249424,0.458944825,NS
183,119,0.09,0,0,0,5,3,3,1,1,2014,Mixture,1,0.030639073,0.445164534,0.524196393,SM
155,119,0.04,0,0,0.03,3,3,3,1,0,2014,Synthetic,1,0.217283078,0.479840259,0.302876663,NS
183,119,0.14,0,0,0.03,3,3,3,1,1,2014,Mixture,1,0.028457482,0.422626844,0.548915675,SM
155,119,0,0,0,0,3,1,1,1,0,2014,Synthetic,0,0.228573762,0.516173586,0.255252652,NS
183,119,0,0,0,0,3,1,1,1,1,2014,Mixture,0,0.036110762,0.524885443,0.439003796,SM
155,119,0.01,0,0,0,3,1,1,1,0,2014,Synthetic,1,0.226655325,0.514089181,0.259255494,NS
183,119,0.04,0,0,0,3,1,1,1,1,2014,Mixture,1,0.034277163,0.507043579,0.458679258,SM
155,119,0.02,0,0,0,4,4,4,1,0,2014,Synthetic,1,0.173100089,0.446291459,0.380608452,NS
183,119,0.03,0,0,0,4,4,4,1,1,2014,Mixture,1,0.023704496,0.395106005,0.581189499,SM
155,119,0.01,0,0,0,3,1,1,1,0,2014,Synthetic,1,0.226655325,0.514089181,0.259255494,NS
183,119,0.02,0,0,0,3,1,1,1,1,2014,Mixture,1,0.035188947,0.51598898,0.448822073,SM
155,119,0,0,0,0,5,1,1,1,0,2014,Synthetic,0,0.228573762,0.516173586,0.255252652,NS
183,119,0.05,0,0,0,5,1,1,1,1,2014,Mixture,1,0.033825159,0.50255477,0.463620071,SM
155,119,0.02,0,0,0.01,5,4,4,1,0,2014,Synthetic,1,0.173100089,0.446291459,0.380608452,NS
183,119,0.13,0,0,0.01,5,4,4,1,1,2014,Mixture,1,0.020169532,0.351244944,0.628585524,SM
155,119,0,0,0,0,3,3,3,1,0,2014,Synthetic,0,0.225408903,0.489135631,0.285455466,NS
183,119,0,0,0,0,3,3,3,1,1,2014,Mixture,0,0.034777808,0.48575683,0.479465363,SM
155,119,0.11,0,0,0.0075,4,3,3,1,0,2014,Synthetic,1,0.203006449,0.462277294,0.334716257,NS
183,119,0.12,0,0,0.0075,4,3,3,1,1,2014,Mixture,1,0.029319522,0.431629609,0.539050869,SM
161,81,0.99,0,0.01,0.38,5,4,4,1,0,2014,Synthetic,1,0.180769777,0.254700516,0.564529708,NS
169,81,0.99,0,0,0.38,5,4,4,1,1,2014,Mixture,1,0.104426871,0.250473363,0.645099766,SM
128,104,0.01,0,0,0.01,2,2,0,1,0,2014,Synthetic,1,0.879586043,0.106366346,0.014047611,NS
171,104,0.09,0,0,0.01,2,2,0,0,1,2014,NonSynthetic,1,0.253631051,0.554398178,0.191970771,SN
133,119,0.12,0,0,0,5,4,0,1,0,2014,Synthetic,1,0.794403313,0.186080402,0.019516285,NS
140,119,0.12,0,0,0,5,4,0,0,1,2014,NonSynthetic,1,0.705355866,0.263167642,0.031476492,SN
165,119,0.42,0,0,0,5,4,0,1,1,2014,Mixture,1,0.24899935,0.558641237,0.192359413,NM
173,119,0.42,0,0,0,5,4,0,0,1,2014,NonSynthetic,1,0.15754414,0.601703184,0.240752676,MN
133,119,0.12,0,0,0,5,4,0,1,0,2014,Synthetic,1,0.794403313,0.186080402,0.019516285,NS
140,119,0.12,0,0,0,5,4,0,0,1,2014,NonSynthetic,1,0.705355866,0.263167642,0.031476492,SN
165,119,0.42,0,0,0,5,4,0,1,1,2014,Mixture,1,0.24899935,0.558641237,0.192359413,NM
173,119,0.42,0,0,0,5,4,0,0,1,2014,NonSynthetic,1,0.15754414,0.601703184,0.240752676,MN
148,81,0,0,0,0,5,1,1,1,0,2014,Synthetic,0,0.718932472,0.244336008,0.03673152,NS
172,81,0,0,0,0,5,1,1,0,1,2014,NonSynthetic,0,0.32551124,0.545759371,0.128729389,SN
151,119,0.88,0,0,0.12,2,3,3,1,1,2014,Mixture,1,0.397907368,0.474720173,0.127372459,NM
162,119,0.39,0,0,0.12,2,3,3,1,0,2014,Synthetic,1,0.307435945,0.614955878,0.077608178,MS
181,119,0.39,0,0,0.12,2,3,3,1,1,2014,Mixture,1,0.106925865,0.756666709,0.136407426,SM
134,116,0.94,0,0.03,0.07,4,5,0,1,0,2014,Synthetic,1,0.649137684,0.220077186,0.13078513,NS
150,116,0.94,0,0,0.07,4,5,0,1,1,2014,Mixture,1,0.360898898,0.354580067,0.284521035,SM
154,116,0.94,0,0,0.07,4,5,0,0,1,2014,NonSynthetic,1,0.294924518,0.378061349,0.327014133,MN
165,116,0.71,0,0,0.07,4,5,0,1,1,2014,Mixture,1,0.198408383,0.477888474,0.323703142,NM
157,116,0.82,0,0,0,2,4,0,1,0,2014,Synthetic,1,0.28101082,0.417233138,0.301756042,NS
176,116,0.36,0,0,0,2,4,0,0,1,2014,NonSynthetic,1,0.140965439,0.605280517,0.253754043,SN
157,99,0.47,0,0,0,4,4,4,1,0,2014,Synthetic,1,0.3743969,0.450718735,0.174884365,NS
164,99,0.14,0,0,0,4,4,4,1,1,2014,Mixture,1,0.328537968,0.545155091,0.126306941,SM
181,99,0.14,0,0,0,4,4,4,1,0,2014,Synthetic,1,0.128574822,0.660787253,0.210637925,MS
153,99,0.87,0,0.01,0.06,4,3,3,1,1,2014,Mixture,1,0.406933941,0.379877256,0.213188803,NM
186,120,0.01,0,0,0,3,3,3,1,0,2014,Synthetic,1,0.405306944,0.411590413,0.183102644,NS
187,158,0.02,0,0,0,5,3,3,1,0,2014,Synthetic,1,0.287409255,0.637551578,0.075039168,NS
186,120,0,0,0,0,3,3,3,1,0,2014,Synthetic,0,0.40781083,0.412322301,0.179866869,NS
186,120,0,0,0,0,2,3,3,1,0,2014,Synthetic,0,0.40781083,0.412322301,0.179866869,NS
182,140,0.43,0,0,0,2,5,0,1,0,2014,Synthetic,1,0.19150071,0.127027061,0.681472229,NS
182,140,0,0,0,0,2,4,0,1,0,2014,Synthetic,0,0.354871335,0.194967375,0.45016129,NS
182,140,0.19,0,0,0,3,4,4,1,0,2014,Synthetic,1,0.305125678,0.236642128,0.458232194,NS
182,140,0.43,0,0,0,2,4,0,1,0,2014,Synthetic,1,0.19150071,0.127027061,0.681472229,NS
156,133,0,0,0,0,1,4,4,1,0,2014,Synthetic,0,0.715769025,0.271769417,0.012461558,NS
183,133,0.01,0,0,0,1,4,4,0,1,2014,NonSynthetic,1,0.287770514,0.660929183,0.051300303,SN
156,133,0,0,0,0,1,2,2,1,0,2014,Synthetic,0,0.646040112,0.344391119,0.009568769,NS
180,133,0,0,0,0,1,2,2,1,1,2014,Mixture,0,0.267059821,0.702322936,0.030617243,SM
156,133,0,0,0,0,2,1,1,1,0,2014,Synthetic,0,0.743622288,0.249479272,0.00689844,NS
180,133,0.02,0,0,0,2,1,1,1,1,2014,Mixture,1,0.364301384,0.608254039,0.027444578,SM
155,133,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.772309226,0.2112397,0.016451074,NS
155,132,0.01,0,0,0,3,1,1,1,0,2014,Synthetic,1,0.758539071,0.234726853,0.006734076,NS
183,132,0.02,0,0,0,3,1,1,0,1,2014,NonSynthetic,1,0.3226296,0.645432223,0.031938178,SN
154,135,0.05,0,0,0,2,3,3,1,0,2014,Synthetic,1,0.763860951,0.228759439,0.00737961,NS
181,135,0.041237113,0,0,0,2,3,3,0,1,2014,NonSynthetic,1,0.34586933,0.621422377,0.032708293,SN
163,127,0,0,0,0,1,3,3,1,0,2014,Synthetic,0,0.675582252,0.310095455,0.014322294,NS
180,127,0,0,0,0,1,3,3,1,1,2014,Mixture,0,0.398093211,0.565943607,0.035963182,SM
154,127,0.04,0,0,0,1,3,3,1,0,2014,Synthetic,1,0.788905854,0.202548463,0.008545683,NS
181,127,0.03,0,0,0,1,3,3,0,1,2014,NonSynthetic,1,0.378040936,0.581992361,0.039966703,SN
154,127,0,0,0,0,1,1,1,1,0,2014,Synthetic,0,0.786644476,0.20652893,0.006826594,NS
183,127,0.01,0,0,0,1,1,1,0,1,2014,NonSynthetic,1,0.342534721,0.621368554,0.036096724,SN
182,155,0,0,0,0,3,1,1,0,1,2014,NonSynthetic,0,0.255714328,0.729404194,0.014881478,SN
155,127,0.02,0,0,0,1,3,3,1,0,2014,Synthetic,1,0.779271564,0.211966383,0.008762052,NS
181,127,0.05,0,0,0,1,3,3,0,1,2014,NonSynthetic,1,0.375380467,0.582983679,0.041635853,SN
155,127,0,0,0,0,2,3,3,1,0,2014,Synthetic,0,0.78103676,0.210592725,0.008370515,NS
180,127,0.05,0,0,0,2,3,3,1,1,2014,Mixture,1,0.391392593,0.568743791,0.039863617,SM
154,135,0.03,0,0,0,2,3,3,1,0,2014,Synthetic,1,0.765653993,0.227295582,0.007050426,NS
182,135,0.02,0,0,0,2,3,3,0,1,2014,NonSynthetic,1,0.333297453,0.634082516,0.032620031,SN
180,156,0.04,0,0,0,5,3,3,0,1,2014,NonSynthetic,1,0.281822627,0.701211181,0.016966192,SN
154,136,0.05,0,0,0,2,3,3,1,0,2014,Synthetic,1,0.760673272,0.232103984,0.007222743,NS
182,136,0.06,0,0,0,2,3,3,0,1,2014,NonSynthetic,1,0.32483237,0.640774697,0.034392933,SN
155,132,0.03,0,0,0,2,4,0,1,0,2014,Synthetic,1,0.772025884,0.209993505,0.01798061,NS
182,132,0,0,0,0,2,4,0,1,1,2014,Mixture,0,0.352932124,0.570602411,0.076465464,SM
154,132,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.786731999,0.197610833,0.015657168,NS
183,132,0,0,0,0,1,0,0,0,1,2014,NonSynthetic,0,0.337397842,0.582995728,0.07960643,SN
154,132,0.01,0,0,0,3,3,3,1,0,2014,Synthetic,1,0.776718543,0.216100945,0.007180512,NS
184,132,0.03,0,0,0,3,3,3,0,1,2014,NonSynthetic,1,0.313598486,0.647132215,0.039269299,SN
154,132,0.01,0,0,0,4,1,1,1,0,2014,Synthetic,1,0.770600578,0.223117426,0.006281996,NS
154,135,0.13,0,0,0.04,2,3,3,1,0,2014,Synthetic,1,0.756505375,0.234639874,0.008854751,NS
181,135,0.16,0,0,0.04,2,3,3,0,1,2014,NonSynthetic,1,0.331299194,0.627043116,0.04165769,SN
154,132,0,0,0,0,1,3,3,1,0,2014,Synthetic,0,0.777585638,0.215396225,0.007018137,NS
154,132,0,0,0,0,1,1,1,1,0,2014,Synthetic,0,0.77146809,0.222391914,0.006139997,NS
180,132,0,0,0,0,1,1,1,1,1,2014,Mixture,0,0.370716566,0.602199203,0.027084231,SM
155,134,0,0,0,0,3,3,3,1,0,2014,Synthetic,0,0.759400555,0.233389266,0.007210179,NS
184,134,0.02,0,0,0,3,3,3,0,1,2014,NonSynthetic,1,0.307605176,0.656068244,0.03632658,SN
155,134,0,0,0,0,4,4,4,1,0,2014,Synthetic,0,0.725859067,0.262735679,0.011405254,NS
184,134,0,0,0,0,4,4,4,0,1,2014,NonSynthetic,0,0.272011141,0.677317938,0.050670921,SN
155,134,0,0,0,0,1,0,0,1,0,2014,Synthetic,0,0.769458887,0.214431936,0.016109177,NS
172,120,0.06,0,0,0.01,3,3,3,1,1,2014,Mixture,1,0.755827873,0.075384779,0.168787348,NM
172,121,0.12,0,0,0,1,4,0,1,1,2014,Mixture,1,0.604782498,0.05721272,0.338004783,NM
172,121,0.36,0,0,0,4,4,0,1,1,2014,Mixture,1,0.476410593,0.050066824,0.473522582,NM
172,121,0.48,0,0,0,3,4,0,1,1,2014,Mixture,1,0.410465566,0.045465607,0.544068826,NM
169,119,0,0,0,0,4,4,4,1,1,2014,Mixture,0,0.743987703,0.068438862,0.187573436,NM
170,121,0.22,0,0,0,3,4,0,1,1,2014,Mixture,1,0.593278185,0.051335973,0.355385843,NM
181,97,0.07,0,0,0,5,3,3,1,1,2014,Mixture,1,0.539906343,0.064010995,0.396082662,NM
169,121,0.89,0,0,0.2,2,4,0,1,1,2014,Mixture,1,0.259547657,0.028184476,0.712267867,NM
171,66,0.8,0,0,0,4,4,4,1,1,2015,Mixture,1,0.055362067,0.518810941,0.425826991,NM
164,70,0.11,0,0,0,5,2,0,1,1,2015,Mixture,1,0.178140834,0.642681089,0.179178077,NM
162,116,0.01,0,0,0,3,4,0,1,0,2015,Synthetic,1,0.118411884,0.845944816,0.035643301,NS
162,116,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.118952379,0.846090344,0.034957277,NS
157,65,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.290569363,0.655543042,0.053887595,NS
164,106,0.02,0,0,0,4,3,3,1,0,2015,Synthetic,1,0.115012448,0.862312564,0.022674987,NS
146,134,0.37,0.03,0.03,0,5,5,0,1,0,2015,Synthetic,1,0.193238808,0.780941464,0.025819729,NS
147,113,0.98,0,0,0,2,4,0,1,0,2015,Synthetic,1,0.174990628,0.666801585,0.158207787,NS
167,113,0.59,0,0,0,2,4,0,0,2,2015,NonSynthetic,1,0.066240194,0.804441256,0.129318549,SN
175,113,0.59,0,0,0,2,4,0,1,1,2015,Mixture,1,0.03916114,0.809605296,0.151233565,NM
149,64,0.3,0,0,0,4,4,4,1,0,2015,Synthetic,1,0.328238588,0.551081339,0.120680074,NS
149,64,0.22,0,0,0,5,3,3,1,0,2015,Synthetic,1,0.39066065,0.537704749,0.071634601,NS
149,64,0.17,0,0,0,4,4,4,1,0,2015,Synthetic,1,0.350251121,0.55547541,0.094273468,NS
149,89,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.641245797,0.14805682,0.210697383,NS
175,89,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.188066686,0.244688138,0.567245175,SN
149,89,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.641245797,0.14805682,0.210697383,NS
175,89,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.188066686,0.244688138,0.567245175,SN
149,89,0,0,0,0,5,1,1,1,0,2015,Synthetic,0,0.653586052,0.157042728,0.18937122,NS
175,89,0.01,0,0,0,5,1,1,0,1,2015,NonSynthetic,1,0.196687066,0.267479899,0.535833035,SN
149,89,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.641245797,0.14805682,0.210697383,NS
175,89,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.188066686,0.244688138,0.567245175,SN
152,132,0,0,0,0,1,3,3,1,0,2015,Synthetic,0,0.597259214,0.387683115,0.015057671,NS
179,129,0,0,0,0,1,4,4,1,1,2015,Mixture,0,0.17264238,0.751513629,0.075843991,NM
179,129,0,0,0,0,1,2,0,1,1,2015,Mixture,0,0.202562626,0.678869136,0.118568238,NM
164,112,0,0,0,0,3,3,3,1,0,2015,Synthetic,0,0.478219249,0.47436702,0.047413731,NS
152,132,0,0,0,0,1,3,3,1,0,2015,Synthetic,0,0.597259214,0.387683115,0.015057671,NS
152,132,0,0,0,0,1,3,3,1,0,2015,Synthetic,0,0.597259214,0.387683115,0.015057671,NS
143,129,0.01,0,0,0,3,4,0,1,0,2015,Synthetic,1,0.885356315,0.016284942,0.098358743,NS
155,129,0,0,0,0,3,4,0,1,1,2015,Mixture,0,0.744916474,0.030299851,0.224783674,SM
143,130,0.01,0,0,0,3,4,0,1,1,2015,Mixture,1,0.886579828,0.016615205,0.096804967,NM
144,128,0.61,0,0,0,2,4,0,1,1,2015,Mixture,1,0.64754589,0.016251287,0.336202822,NM
143,129,0.71,0,0,0,3,4,0,1,1,2015,Mixture,1,0.617050895,0.015424412,0.367524693,NM
180,155,0.11,0,0,0,2,5,0,1,0,2015,Synthetic,1,0.176674239,0.580864718,0.242461043,NS
180,155,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.192785255,0.604005773,0.203208972,NS
180,155,0.04,0,0,0,1,4,4,1,0,2015,Synthetic,1,0.166330362,0.68883317,0.144836468,NS
180,155,0.01,0,0,0,1,4,0,1,0,2015,Synthetic,1,0.191333741,0.602090775,0.206575484,NS
180,157,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.198074097,0.71046115,0.091464753,NS
180,159,0.01,0,0,0,1,4,0,1,0,2015,Synthetic,1,0.18523232,0.628153927,0.186613753,NS
180,155,0.01,0,0,0,2,1,1,1,0,2015,Synthetic,1,0.198284146,0.716102998,0.085612856,NS
180,159,0,0,0,0,2,4,0,1,0,2015,Synthetic,0,0.186570023,0.629923838,0.183506138,NS
180,157,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.198074097,0.71046115,0.091464753,NS
180,156,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.20039125,0.705458838,0.094149912,NS
180,156,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.196932993,0.721477137,0.08158987,NS
147,135,0,0,0,0,5,4,4,0,1,2015,NonSynthetic,0,0.481687105,0.513508813,0.004804082,SN
146,135,0,0,0,0,5,2,2,0,1,2015,NonSynthetic,0,0.415241117,0.581523607,0.003235275,SN
147,135,0,0,0,0,5,1,1,0,1,2015,NonSynthetic,0,0.513535589,0.483735339,0.002729072,SN
147,138,0,0,0,0,5,0,0,0,1,2015,NonSynthetic,0,0.531706852,0.461584921,0.006708227,SN
138,90,0,0,0,0,2,1,1,1,0,2015,Synthetic,0,0.813941415,0.181684059,0.004374526,NS
147,90,0,0,0,0,2,1,1,0,1,2015,NonSynthetic,0,0.705371196,0.28646221,0.008166594,SN
154,140,0,0,0,0,4,3,3,0,1,2015,NonSynthetic,0,0.385643228,0.610485086,0.003871686,SN
146,135,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.539822746,0.457189895,0.002987359,SN
146,138,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.526027656,0.471208589,0.002763755,SN
138,89,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.816627234,0.178907197,0.004465569,NS
147,89,0,0,0,0,3,1,1,0,1,2015,NonSynthetic,0,0.709032283,0.28261545,0.008352266,SN
138,89,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.816627234,0.178907197,0.004465569,NS
147,89,0,0,0,0,3,1,1,0,1,2015,NonSynthetic,0,0.709032283,0.28261545,0.008352266,SN
146,135,0,0,0,0,4,3,3,0,1,2015,NonSynthetic,0,0.539822746,0.457189895,0.002987359,SN
149,138,0,0,0,0,1,3,3,0,1,2015,NonSynthetic,0,0.476109856,0.520659469,0.003230675,SN
154,140,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.385643228,0.610485086,0.003871686,SN
149,138,0,0,0,0,1,3,3,0,1,2015,NonSynthetic,0,0.476109856,0.520659469,0.003230675,SN
173,138,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.155101023,0.836752654,0.008146323,SN
149,138,0,0,0,0,3,4,0,0,1,2015,NonSynthetic,0,0.498362428,0.494180915,0.007456657,SN
138,89,0,0,0,0,5,0,0,1,0,2015,Synthetic,0,0.83017492,0.158473434,0.011351645,NS
149,89,0,0,0,0,5,0,0,0,1,2015,NonSynthetic,0,0.698497644,0.277101621,0.024400735,SN
147,138,0,0,0,0,4,3,3,0,1,2015,NonSynthetic,0,0.509397436,0.487687961,0.002914603,SN
146,135,0,0,0,0,4,1,1,0,1,2015,NonSynthetic,0,0.530153385,0.467259509,0.002587107,SN
146,135,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.539822746,0.457189895,0.002987359,SN
149,138,0,0,0,0,5,1,1,0,1,2015,NonSynthetic,0,0.46641264,0.530796533,0.002790827,SN
140,86,0,0,0,0,5,4,4,1,0,2015,Synthetic,0,0.780894356,0.209095164,0.010010479,NS
149,86,0,0,0,0,5,4,4,0,1,2015,NonSynthetic,0,0.660161026,0.321608506,0.018230468,SN
140,86,0,0,0,0,5,0,0,1,0,2015,Synthetic,0,0.817505686,0.168530995,0.013963319,NS
149,86,0,0,0,0,5,0,0,0,1,2015,NonSynthetic,0,0.708282121,0.265656974,0.026060905,SN
140,86,0,0,0,0,5,3,3,1,0,2015,Synthetic,0,0.809653585,0.184074729,0.006271686,NS
149,86,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.699141748,0.289191885,0.011666367,SN
155,141,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.365689951,0.630380488,0.003929561,SN
138,89,0,0,0,0,2,0,0,1,0,2015,Synthetic,0,0.83017492,0.158473434,0.011351645,NS
149,89,0,0,0,0,2,0,0,0,1,2015,NonSynthetic,0,0.698497644,0.277101621,0.024400735,SN
167,118,0.12,0,0,0,4,2,2,1,0,2015,Synthetic,1,0.529361068,0.304685696,0.165953236,NS
180,121,0.39,0,0,0,4,4,0,1,0,2015,Synthetic,1,0.217809789,0.194286402,0.587903809,NS
180,121,0,0,0,0,3,1,1,1,0,2015,Synthetic,0,0.437363201,0.377400131,0.185236667,NS
129,117,0.13,0,0,0,2,4,0,1,1,2015,Mixture,1,0.957034032,0.023791307,0.019174661,NM
141,117,0.13,0,0,0,2,4,0,0,1,2015,NonSynthetic,1,0.900124851,0.049700596,0.050174553,MN
157,117,0.46,0,0,0,2,4,0,1,0,2015,Synthetic,1,0.600137174,0.110969444,0.288893383,NS
128,117,0.27,0,0,0,1,4,0,1,1,2015,Mixture,1,0.951952527,0.023543415,0.024504058,NM
128,121,0.6,0,0,0.03,3,4,0,1,0,2015,Synthetic,1,0.922671428,0.028417353,0.04891122,NS
145,121,0.6,0,0,0.03,3,4,0,1,1,2015,Mixture,1,0.756840219,0.072195806,0.170963975,SM
131,121,0.37,0,0,0.01,3,4,0,1,1,2015,Mixture,1,0.931597078,0.031669012,0.036733909,NM
180,126,0,0,0,0,2,3,3,1,0,2015,Synthetic,0,0.425365734,0.387266356,0.18736791,NS
167,117,0.19,0,0,0,1,4,0,1,1,2015,Mixture,1,0.523469941,0.167211662,0.309318398,NM
127,106,0,0,0,0,5,0,0,1,0,2016,Synthetic,0,0.812550132,0.141005668,0.0464442,NS
146,106,0,0,0,0,5,0,0,0,1,2016,NonSynthetic,0,0.525544713,0.322647731,0.151807556,SN
160,106,0,0,0,0,5,0,0,1,0,2016,Synthetic,0,0.284847673,0.443670813,0.271481513,NS
120,106,0,0,0,0,5,4,4,1,0,2016,Synthetic,0,0.858276195,0.121453925,0.02026988,NS
146,106,0.865,0,0,0,5,4,4,1,1,2016,Mixture,1,0.256960743,0.299343387,0.44369587,SM
155,106,0.865,0,0,0,5,4,4,0,1,2016,NonSynthetic,1,0.146217137,0.309903944,0.54387892,MN
174,106,0.23,0,0,0,5,4,4,1,0,2016,Synthetic,1,0.092809659,0.526872367,0.380317975,NS
187,106,0,0,0,0,1,2,0,1,0,2016,Synthetic,0,0.050230804,0.471190073,0.478579123,NS
147,116,0.01,0,0,0,2,3,3,1,0,2016,Synthetic,1,0.500222476,0.438297628,0.061479896,NS
165,116,0.005,0,0,0,2,3,3,0,1,2016,NonSynthetic,1,0.224335958,0.649239779,0.126424262,SN
128,114,0.335,0,0,0,3,5,0,1,0,2016,Synthetic,1,0.729656513,0.182011313,0.088332175,NS
141,114,0.335,0,0,0,3,5,0,0,1,2016,NonSynthetic,1,0.510482378,0.302279887,0.187237735,SN
174,114,0.235,0,0,0,3,5,0,1,0,2016,Synthetic,1,0.091756316,0.466761347,0.441482337,NS
184,114,0.235,0,0,0,3,5,0,1,1,2016,Mixture,1,0.045087717,0.445988603,0.50892368,SM
148,114,0.03,0,0,0,5,4,4,1,1,2016,Mixture,1,0.432457962,0.463504628,0.10403741,NM
180,114,0,0,0,0,5,4,4,1,0,2016,Synthetic,0,0.075124832,0.667368041,0.257507127,MS
148,106,0.035,0,0,0,5,3,3,1,1,2016,Mixture,1,0.511695743,0.401845368,0.086458889,NM
148,114,0,0,0,0,4,4,4,1,1,2016,Mixture,0,0.438277247,0.463606692,0.098116061,NM
181,114,0.005,0,0,0,4,4,4,1,0,2016,Synthetic,1,0.069964405,0.66571947,0.264316126,MS
147,98,0,0,0,0,5,3,3,1,1,2016,Mixture,0,0.54372872,0.039216201,0.417055079,NM
156,98,0,0,0,0,5,3,3,0,1,2016,NonSynthetic,0,0.359253263,0.047142207,0.59360453,MN
156,147,0,0,0,0,5,3,3,0,1,2016,NonSynthetic,0,0.491227946,0.161123472,0.347648583,MN
147,98,0,0,0,0,5,1,1,1,1,2016,Mixture,0,0.570961087,0.042854944,0.38618397,NM
156,98,0,0,0,0,5,1,1,0,1,2016,NonSynthetic,0,0.385563815,0.052652212,0.561783973,MN
156,147,0,0,0,0,5,3,3,0,1,2016,NonSynthetic,0,0.491227946,0.161123472,0.347648583,MN
144,83,0.01,0,0,0,5,4,4,1,1,2016,Mixture,1,0.424109971,0.022391531,0.553498498,NM
