spray.date,first.spray.date,mildew.incidence,flagshoot,previous.flagshoot,disease.in.may,pruning,susceptibility.to.r6.Strains,susceptibility.to.nonr6.Strains,synthetic,nonsynthetic,year,group,mi,NonSynthetic,Synthetic,Mixture,Change
183,132,0,0,0,0,1,0,0,0,1,2014,NonSynthetic,0,0.337397842,0.582995728,0.07960643,SN
184,132,0.03,0,0,0,3,3,3,0,1,2014,NonSynthetic,1,0.313598486,0.647132215,0.039269299,SN
181,135,0.16,0,0,0.04,2,3,3,0,1,2014,NonSynthetic,1,0.331299194,0.627043116,0.04165769,SN
184,134,0.02,0,0,0,3,3,3,0,1,2014,NonSynthetic,1,0.307605176,0.656068244,0.03632658,SN
184,134,0,0,0,0,4,4,4,0,1,2014,NonSynthetic,0,0.272011141,0.677317938,0.050670921,SN
167,113,0.59,0,0,0,2,4,0,0,2,2015,NonSynthetic,1,0.066240194,0.804441256,0.129318549,SN
175,89,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.188066686,0.244688138,0.567245175,SN
175,89,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.188066686,0.244688138,0.567245175,SN
175,89,0.01,0,0,0,5,1,1,0,1,2015,NonSynthetic,1,0.196687066,0.267479899,0.535833035,SN
175,89,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.188066686,0.244688138,0.567245175,SN
147,135,0,0,0,0,5,4,4,0,1,2015,NonSynthetic,0,0.481687105,0.513508813,0.004804082,SN
146,135,0,0,0,0,5,2,2,0,1,2015,NonSynthetic,0,0.415241117,0.581523607,0.003235275,SN
147,135,0,0,0,0,5,1,1,0,1,2015,NonSynthetic,0,0.513535589,0.483735339,0.002729072,SN
147,138,0,0,0,0,5,0,0,0,1,2015,NonSynthetic,0,0.531706852,0.461584921,0.006708227,SN
147,90,0,0,0,0,2,1,1,0,1,2015,NonSynthetic,0,0.705371196,0.28646221,0.008166594,SN
154,140,0,0,0,0,4,3,3,0,1,2015,NonSynthetic,0,0.385643228,0.610485086,0.003871686,SN
146,135,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.539822746,0.457189895,0.002987359,SN
146,138,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.526027656,0.471208589,0.002763755,SN
147,89,0,0,0,0,3,1,1,0,1,2015,NonSynthetic,0,0.709032283,0.28261545,0.008352266,SN
147,89,0,0,0,0,3,1,1,0,1,2015,NonSynthetic,0,0.709032283,0.28261545,0.008352266,SN
146,135,0,0,0,0,4,3,3,0,1,2015,NonSynthetic,0,0.539822746,0.457189895,0.002987359,SN
149,138,0,0,0,0,1,3,3,0,1,2015,NonSynthetic,0,0.476109856,0.520659469,0.003230675,SN
154,140,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.385643228,0.610485086,0.003871686,SN
149,138,0,0,0,0,1,3,3,0,1,2015,NonSynthetic,0,0.476109856,0.520659469,0.003230675,SN
173,138,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.155101023,0.836752654,0.008146323,SN
149,138,0,0,0,0,3,4,0,0,1,2015,NonSynthetic,0,0.498362428,0.494180915,0.007456657,SN
149,89,0,0,0,0,5,0,0,0,1,2015,NonSynthetic,0,0.698497644,0.277101621,0.024400735,SN
147,138,0,0,0,0,4,3,3,0,1,2015,NonSynthetic,0,0.509397436,0.487687961,0.002914603,SN
146,135,0,0,0,0,4,1,1,0,1,2015,NonSynthetic,0,0.530153385,0.467259509,0.002587107,SN
146,135,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.539822746,0.457189895,0.002987359,SN
149,138,0,0,0,0,5,1,1,0,1,2015,NonSynthetic,0,0.46641264,0.530796533,0.002790827,SN
149,86,0,0,0,0,5,4,4,0,1,2015,NonSynthetic,0,0.660161026,0.321608506,0.018230468,SN
149,86,0,0,0,0,5,0,0,0,1,2015,NonSynthetic,0,0.708282121,0.265656974,0.026060905,SN
149,86,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.699141748,0.289191885,0.011666367,SN
155,141,0,0,0,0,5,3,3,0,1,2015,NonSynthetic,0,0.365689951,0.630380488,0.003929561,SN
149,89,0,0,0,0,2,0,0,0,1,2015,NonSynthetic,0,0.698497644,0.277101621,0.024400735,SN
146,106,0,0,0,0,5,0,0,0,1,2016,NonSynthetic,0,0.525544713,0.322647731,0.151807556,SN
165,116,0.005,0,0,0,2,3,3,0,1,2016,NonSynthetic,1,0.224335958,0.649239779,0.126424262,SN
141,114,0.335,0,0,0,3,5,0,0,1,2016,NonSynthetic,1,0.510482378,0.302279887,0.187237735,SN
183,128,0.34,0,0,0.0175,3,3,3,0,1,2016,NonSynthetic,1,0.184414211,0.074471972,0.741113818,SN
134,117,0,0,0,0,3,3,3,0,1,2016,NonSynthetic,0,0.957992275,0.010432407,0.031575318,SN
154,118,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,0.538244195,0.322162109,0.139593696,SN
154,118,0.085,0,0,0.005,3,4,4,0,1,2017,NonSynthetic,1,0.488853746,0.39446948,0.116676774,SN
139,118,0.015,0,0,0,2,4,4,0,1,2017,NonSynthetic,1,0.743626542,0.214613726,0.041759733,SN
139,118,0.005,0,0,0,2,4,4,0,1,2017,NonSynthetic,1,0.745063209,0.214088133,0.040848658,SN
179,123,0,0,0,0,2,2,2,0,1,2017,NonSynthetic,0,0.373842959,0.518129835,0.108027206,SN
179,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,0.451960914,0.343496877,0.204542209,SN
184,123,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,0.402716571,0.470685304,0.126598125,SN
182,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,0.422548854,0.474728576,0.10272257,SN
182,121,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,0.442463403,0.436121725,0.121414872,SN
181,119,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,0.464133397,0.429105659,0.106760944,SN
181,129,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,0.436595946,0.467613683,0.095790371,SN
181,157,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,0.339790427,0.614286497,0.045923075,SN
181,121,0,0,0,0,3,1,1,0,1,2017,NonSynthetic,0,0.458304864,0.439860882,0.101834254,SN
181,119,0.005,0,0,0,3,1,1,0,1,2017,NonSynthetic,1,0.463100929,0.429090246,0.107808825,SN
181,121,0.01,0,0,0,1,1,1,0,1,2017,NonSynthetic,1,0.456295265,0.439855445,0.10384929,SN
181,118,0.06,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.454201012,0.406590701,0.139208286,SN
181,118,0.01,0,0,0,5,3,3,0,1,2017,NonSynthetic,1,0.46563057,0.407788666,0.126580764,SN
181,118,0.01,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.46563057,0.407788666,0.126580764,SN
182,118,0.22,0,0,0.0025,3,4,0,0,1,2017,NonSynthetic,1,0.332131336,0.309060929,0.358807736,SN
180,123,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,0.433816346,0.352377757,0.213805897,SN
180,119,0.015,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.479608316,0.401301704,0.11908998,SN
180,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,0.456921274,0.449415974,0.093662752,SN
179,115,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,0.459941144,0.300999914,0.239058942,SN
179,115,0.025,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.505061322,0.368529267,0.126409411,SN
184,123,0,0,0,0,3,4,0,0,1,2017,NonSynthetic,0,0.363243467,0.384966578,0.251789955,SN
184,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,0.363243467,0.384966578,0.251789955,SN
